drink_id,name,description,category,price_tier,sweetness_level,caffeine_content,sugar_content,calorie_content,image_url,is_alcoholic,alcohol_content,safety_flags,created_at,updated_at
409,Vermouth Cassis,"Stir vermouth and creme de cassis in a highball glass with ice cubes. Fill with carbonated water, stir again, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/tswpxx1441554674.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.762512,2025-12-04 20:51:10.762516
410,Victory Collins,Shake all ingredients (except orange slice) with ice and strain into a collins glass over ice cubes. Add the slice of orange and serve.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/lx0lvs1492976619.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.770184,2025-12-04 20:51:10.770188
411,Vodka And Tonic,"Pour vodka into a highball glass over ice cubes. Fill with tonic water, stir, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/lmj2yt1504820500.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.778134,2025-12-04 20:51:10.778137
412,Valencia Cocktail,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/9myuc11492975640.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:10.784737,2025-12-04 20:51:10.784741
413,Whisky Mac,Pour both of the ingredients into a wine goblet with no ice.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/yvvwys1461867858.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:16.76859,2025-12-04 20:51:16.768594
414,White Lady,Add all ingredients into cocktail shaker filled with ice. Shake well and strain into large cocktail glass.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/jofsaz1504352991.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:16.777785,2025-12-04 20:51:16.777789
415,Wine Punch,Combine all of the ingredients and pour over a block of ice.,Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/txustu1473344310.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:16.785958,2025-12-04 20:51:16.785963
416,Wine Cooler,Mix wine and soft drink. Pour into glass. Add ice.,Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/yutxtv1473344210.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:16.79444,2025-12-04 20:51:16.794444
417,Winter Rita,"Salt rim. Combine all ingredients, shake with ice, and strain over fresh ice.⠀",Beer,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/fwpd0v1614006733.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:16.802468,2025-12-04 20:51:16.802471
418,Whiskey Sour,"Shake with ice. Strain into chilled glass, garnish and serve. If served 'On the rocks', strain ingredients into old-fashioned glass filled with ice.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/hbkfsh1589574990.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:16.810508,2025-12-04 20:51:16.810511
419,White Russian,Pour vodka and coffee liqueur over ice cubes in an old-fashioned glass. Fill with light cream and serve.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vsrupw1472405732.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:16.818707,2025-12-04 20:51:16.81871
420,Winter Paloma,Everyone’s favourite Paloma gets a delicious Indian makeover. Tequila reposado infused with “Timur Pepper” which has citrusy & grapefruit notes and is grown at the foothills of Himalaya. It also produces a slightly numbing and tingling sensation on your lip when consumed. We have also spiced up the fresh grapefruit juice with the warming spice blend from Himalaya. The combination of all these interesting elements has allowed us to elevate your Paloma sipping experience.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/u5f0pz1614007748.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:16.825052,2025-12-04 20:51:16.825056
421,White Wine Sangria,"Chop the Lemon, Lime and other fruits into large chunks. Fill the Pitcher with the white wine and mix in the Apple Brandy. Top to taste with soda water.",Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/hnuod91587851576.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:16.831123,2025-12-04 20:51:16.831126
422,Whitecap Margarita,Place all ingredients in a blender and blend until smooth. This makes one drink.,Other / Unknown,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/srpxxp1441209622.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:16.837563,2025-12-04 20:51:16.837567
423,Waikiki Beachcomber,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/ysuqus1441208583.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:16.844186,2025-12-04 20:51:16.844189
424,Yellow Bird,Shake and strain into a chilled cocktail glass,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/2t9r6w1504374811.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:28.342329,2025-12-04 20:51:28.342334
425,Yoghurt Cooler,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up. Note: Use lots of ice in this one - great on hot days! To add ice: Remove the center of the cover while the blender is on - drop 3 or 4 ice cubs and blend until they're completely crushed.",Other / Unknown,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/trttrv1441254466.jpg,f,0,[],2025-12-04 20:51:28.371252,2025-12-04 20:51:28.371259
426,Zorro,add all and pour black coffee and add whipped cream on top.,Coffee / Tea,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/kvvd4z1485621283.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:33.956964,2025-12-04 20:51:33.956971
427,Zinger,Get a shot glass and pour in three shots of the schnapps. Do the same with the Surge Cola. Then down it like Scheetz would.,Soft Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/iixv4l1485620014.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:33.981471,2025-12-04 20:51:33.981476
428,Zoksel,"No specific mixing instructions, just poor every ingredient in one glass. The lemon goes with it.",Soft Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/ft8ed01485620930.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:33.992753,2025-12-04 20:51:33.992758
429,Zombie,"Blend at high speed for no more than 5 seconds.

Pour into a glass, add ice cubes to fill, then add the garnish.

*Donn’s mix: Bring 3 crushed cinnamon sticks, 1 cup of sugar and 1 cup of water to a boil, stirring until the sugar is dissolved.

Simmer for 2 minutes, then remove from the heat and let sit for at least 2 hours before straining into a clean glass bottle.

Then add 1 part of the syrup and 2 parts of fresh grapefruit juice together.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/2en3jk1509557725.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:34.001523,2025-12-04 20:51:34.001527
430,Zambeer,Mix sambuca with rootbeer and stir. Add ice,Soft Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/bje5401485619578.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:34.009191,2025-12-04 20:51:34.009195
431,Zorbatini,Prepare like a Martini. Garnish with a green olive.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/wtkqgb1485621155.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:34.015612,2025-12-04 20:51:34.015615
432,Zenmeister,Mix together and enjoy,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/qyuvsu1479209462.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:34.022228,2025-12-04 20:51:34.022232
433,Zipperhead,"Fill glass with rocks, add straw before putting in liquor. Then add the ingredients in order, trying to keep layered as much as possible (i.e. Chambord on bottom, then Vodka, Then soda on top).",Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/r2qzhu1485620235.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:34.028327,2025-12-04 20:51:34.028331
434,Zima Blaster,"Fill glass with ice. Pour in Chambord, then fill with Zima. Mix and enjoy.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/1wifuv1485619797.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:34.034693,2025-12-04 20:51:34.034697
435,Zizi Coin-coin,"Pour 5cl of Cointreau on ice, add 2cl of fresh lemon (or lime) juice, stir gently, and finally add slices of lemon/lime in glass.",Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/0fbo2t1485620752.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:34.040925,2025-12-04 20:51:34.040928
436,Zimadori Zinger,Pour Zima in a collins glass over ice and then pour the shot of Midori. Don't stir. Garnish with a cherry.,Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/bw8gzx1485619920.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:34.047579,2025-12-04 20:51:34.047583
437,Zippy's Revenge,Mix Kool-Aid to taste then add Rum and ammaretto. shake well to disolve the sugar in the Kool-Aid... serve cold,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/1sqm7n1485620312.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:34.053795,2025-12-04 20:51:34.053798
438,Ziemes Martini Apfelsaft,Serve without ice. At least the juice shold have room temperature.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xnzr2p1485619687.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:34.060124,2025-12-04 20:51:34.060128
439,155 Belmont,Blend with ice. Serve in a wine glass. Garnish with carrot.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/yqvvqs1475667388.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:46.018539,2025-12-04 20:51:46.018543
440,110 in the shade,Drop shooter in glass. Fill with beer,Beer,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xxyywq1454511117.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:46.048916,2025-12-04 20:51:46.048923
441,151 Florida Bushwacker,Combine all ingredients. Blend until smooth. Garnish with chocolate shavings if desired.,Shake,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/rvwrvv1468877323.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:46.059588,2025-12-04 20:51:46.059591
442,252,"Add both ingredients to shot glass, shoot, and get drunk quick",Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/rtpxqw1468877562.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:51.744345,2025-12-04 20:51:51.744354
443,24k nightmare,"Add over ice,shake and pour.",Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/yyrwty1468877498.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:51.770146,2025-12-04 20:51:51.770151
444,3 Wise Men,put them them in a glass... and slam it to tha head.,Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/wxqpyw1468877677.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:57.84097,2025-12-04 20:51:57.840975
445,3-Mile Long Island Iced Tea,Fill 14oz glass with ice and alcohol. Fill 2/3 glass with cola and remainder with sweet & sour. Top with dash of bitters and lemon wedge.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/rrtssw1472668972.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:51:57.850262,2025-12-04 20:51:57.850266
446,410 Gone,Mix together and enjoy!,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xtuyqv1472669026.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:52:03.933917,2025-12-04 20:52:03.933926
447,50/50,fill glass with crushed ice. Add vodka. Add a splash of grand-marnier. Fill with o.j.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/wwpyvr1461919316.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:52:09.660447,2025-12-04 20:52:09.660457
448,501 Blue,Mix equal amounts into a glass with ice.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/ywxwqs1461867097.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:52:09.680485,2025-12-04 20:52:09.680492
449,57 Chevy with a White License Plate,1. Fill a rocks glass with ice 2.add white creme de cacao and vodka 3.stir,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/qyyvtu1468878544.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:52:09.692132,2025-12-04 20:52:09.692136
450,69 Special,"Pour 2 oz. gin. Add 4 oz. 7-up. Add Lemon Juice for flavor. If you are weak, top up glass with more 7-Up.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vqyxqx1472669095.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:52:15.343598,2025-12-04 20:52:15.343607
451,747,"pour kaluha, then Baileys, then Frangelico not chilled and not layered -- SERVE!!!",Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xxsxqy1472668106.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:52:21.391792,2025-12-04 20:52:21.391802
452,747 Drink,"Fill a Collins glass with ice.
Pour in vodka, lime cordial, and cranberry juice.
Fill up with Sprite.
Garnish with a Lime wheel or some cranberries",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/i9suxb1582474926.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:52:21.420342,2025-12-04 20:52:21.420349
453,9 1/2 Weeks,Combine all ingredients in glass mixer. Chill and strain into Cocktail glass. Garnish with sliced strawberry.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xvwusr1472669302.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:52:32.861632,2025-12-04 20:52:32.861636
